"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"3411",445432.9268,6464807.85,"2013-08-07-S","2013-08-07-S-006","2013-08-07-S-004",-42,6221.476546,"8/7/2013",20130807,2013,219,"5:29:41","N","MultiOb",2,3,"Zuiderdam","Sara","Starboard","y",1,"n",0,302.1171504,445700.4559,6463638.147,10.26309668,445688.2362,6463644.637,347.6206501,1190.901262,45.50349966,"Lower Bay","Outside","Outside",-35,6481.464614,8,1,"WT-With/To","45-45-degrees","BL-Blowing","100","none","light","calm","excellent","1",3,4,1,6,6
"3412",445432.9268,6464807.85,"2013-08-07-S","2013-08-07-S-006","2013-08-07-S-004",-42,6221.476546,"8/7/2013",20130807,2013,219,"5:29:41","N","MultiOb",2,3,"Zuiderdam","Sara","Starboard","y",1,"n",0,302.1171504,445700.4559,6463638.147,10.26309668,445688.2362,6463644.637,347.6206501,1190.901262,45.50349966,"Lower Bay","Outside","Outside",-35,6481.464614,8,1,"WT-With/To","45-45-degrees","BL-Blowing","100","none","light","calm","excellent","1",3,4,0,1,6
"3413",445384.2818,6464875.477,"2013-08-07-S","2013-08-07-S-007","2013-08-07-S-004",-42,6179.721661,"8/7/2013",20130807,2013,219,"5:30:29","Y","MultiOb",1,4,"Zuiderdam","Sara","Starboard","y",1,"n",0,308.9256431,445500.6719,6463781.754,9.863238853,445489.3077,6463789.647,354.4753008,1090.896954,45.54965766,"Lower Bay","Outside","Outside",-35,6278.618598,8,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","light","calm","excellent","2",3,4,1,1,6
"3414",434131.5189,6489126.202,"2013-08-07-S","2013-08-07-S-012","2013-08-07-S-012",-37,501.2219526,"8/7/2013",20130807,2013,219,"6:50:33","N","MultiOb",2,1,"Zuiderdam","Sara","Starboard","y",3,"y",13,352.0276918,438221.375,6484736.116,10.91824545,438218.4707,6484749.644,316.9597935,5988.10758,-35.06789834,"Lower Bay","Lower Bay","Lower Bay",-95,2094.698838,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","calm","excellent","1",1,2,0,1,2
"3415",435346.478,6486620.848,"2013-08-07-S","2013-08-07-S-013","2013-08-07-S-012",-37,90.64642988,"8/7/2013",20130807,2013,219,"6:53:29","Y","MultiOb",1,2,"Zuiderdam","Sara","Starboard","y",3,"y",13,1.911196401,438216.7124,6485748.191,11.39043727,438216.1732,6485762.017,286.6611798,2995.453389,-75.2500166,"Lower Bay","Lower Bay","Lower Bay",-98,1918.547604,8,1,"W-With","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent","1",1,2,0,1,2
"3416",434501.7688,6489993.111,"2013-08-07-S","2013-08-07-S-014","2013-08-07-S-014",-24,897.607805,"8/7/2013",20130807,2013,219,"7:01:42","N","MultiOb",2,1,"Zuiderdam","Sara","Starboard","y",2,"y",13,1.904761516,438328.8996,6488829.992,12.69509466,438328.3588,6488843.818,286.7173206,3995.455627,-75.18744096,"Lower Bay","Middle Bay","Middle Bay",-98,2942.578735,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","calm","excellent","1",1,2,0,1,2
"3417",435119.5197,6490935.437,"2013-08-07-S","2013-08-07-S-017","2013-08-07-S-014",-93,993.8339928,"8/7/2013",20130807,2013,219,"7:05:19","Y","MultiOb",1,2,"Zuiderdam","Sara","Starboard","y",2,"y",13,0.882008923,438360.1458,6490312.446,14.03129618,438359.3583,6490326.26,280.6488234,3296.612058,-80.23318556,"Lower Bay","Middle Bay","Middle Bay",-50,2460.986376,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","calm","excellent","1",1,2,0,1,2
"3418",430778.2228,6501987.362,"2013-08-07-S","2013-08-07-S-020","2013-08-07-S-020",-52,1161.667082,"8/7/2013",20130807,2013,219,"7:29:59","N","MultiOb",2,1,"Zuiderdam","Sara","Starboard","y",4,"n",0,321.7070469,433548.9049,6502391.213,18.85035791,433539.5684,6502401.424,261.4720708,2792.217277,-60.23497614,"Middle Bay","Middle Bay","Middle Bay",-317,3652.312034,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","calm","excellent","1",1,2,0,1,2
"3419",430448.2672,6502493.399,"2013-08-07-S","2013-08-07-S-021","2013-08-07-S-020",-66,987.3325608,"8/7/2013",20130807,2013,219,"7:32:45","Y","MultiOb",1,2,"Zuiderdam","Sara","Starboard","y",4,"n",0,321.3747529,432554.8788,6503643.166,18.68342905,432545.4833,6503653.323,241.053998,2396.609527,-80.32075489,"Middle Bay","Middle Bay","Middle Bay",-319,3010.137109,8,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent","1",1,2,0,1,2
"3420",437335.1497,6489382.18,"2013-08-07-S","2013-08-07-S-031","2013-08-07-S-031",-94,2525.131975,"8/7/2013",20130807,2013,219,"15:02:43","N","MultiOb",3,1,"Zuiderdam","Sara","Starboard","y",2,"y",13,185.3512115,438552.3468,6492663.674,19.13375358,438552.0554,6492649.841,200.4257726,3486.899852,15.07456109,"Lower Bay","Middle Bay","Middle Bay",-110,1820.375756,8,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","moderate","calm","excellent","1",1,3,0,1,3
"3421",436982.9215,6488553.41,"2013-08-07-S","2013-08-07-S-033","2013-08-07-S-031",-88,2428.392601,"8/7/2013",20130807,2013,219,"15:05:17","N","MultiOb",2,2,"Zuiderdam","Sara","Starboard","y",2,"y",13,183.9759435,438436.2304,6491177.847,18.49627899,438436.2711,6491164.011,209.1051602,2987.885669,25.12921662,"Lower Bay","Middle Bay","Middle Bay",-100,2153.451982,8,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","moderate","calm","excellent","1",1,3,0,1,3
"3422",436657.4423,6488192.774,"2013-08-07-S","2013-08-07-S-035","2013-08-07-S-031",-81,1962.145776,"8/7/2013",20130807,2013,219,"15:06:48","Y","MultiOb",1,3,"Zuiderdam","Sara","Starboard","y",2,"y",13,183.824539,438381.4949,6490335.184,17.49092655,438381.5722,6490321.348,219.0072359,2739.242295,35.18269696,"Lower Bay","Middle Bay","Middle Bay",-50,2465.313512,8,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","moderate","calm","excellent","1",1,3,0,1,3
"3423",437148.2708,6484615.243,"2013-08-07-S","2013-08-07-S-038","2013-08-07-S-038",-53,1345.263091,"8/7/2013",20130807,2013,219,"15:11:54","N","MultiOb",2,1,"Zuiderdam","Sara","Starboard","y",2,"y",13,186.221828,438126.0111,6487975.867,14.00786929,438125.5096,6487962.04,196.2773917,3486.552798,10.05556371,"Lower Bay","Middle Bay","Middle Bay",-97,2625.033289,8,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","30","none","moderate","calm","excellent","2",2,2,0,2,3
"3424",436890.8483,6484627.274,"2013-08-07-S","2013-08-07-S-040","2013-08-07-S-038",-21,1101.770367,"8/7/2013",20130807,2013,219,"15:15:15","Y","MultiOb",1,2,"Zuiderdam","Sara","Starboard","y",2,"y",13,176.1838147,438055.8395,6486552.13,13.32748223,438057.7558,6486538.427,211.4073069,2239.236313,35.22349211,"Lower Bay","Lower Bay","Lower Bay",-96,2035.263986,8,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","moderate","calm","excellent","1",2,2,1,2,3
"3425",437296.9974,6483825.969,"2013-08-07-S","2013-08-07-S-042","2013-08-07-S-042",-55,1361.699954,"8/7/2013",20130807,2013,219,"15:18:12","N","MultiOb",2,1,"Zuiderdam","Sara","Starboard","y",1,"y",13,166.4247559,438209.376,6485319.234,13.77056201,438213.5872,6485306.054,211.7691804,1740.916201,45.34442455,"Lower Bay","Lower Bay","Lower Bay",-98,1943.152233,8,1,"WT-With/To","45-45-degrees","BL-Blowing","30","none","moderate","calm","excellent","1",2,2,0,1,3
"3426",437457.7117,6483940.581,"2013-08-07-S","2013-08-07-S-043","2013-08-07-S-042",-78,1557.82471,"8/7/2013",20130807,2013,219,"15:18:47","Y","MultiOb",1,2,"Zuiderdam","Sara","Starboard","y",1,"y",13,165.4800969,438270.2532,6485080.56,13.88305784,438274.6811,6485067.451,215.9417332,1391.860393,50.46163634,"Lower Bay","Lower Bay","Lower Bay",-95,1931.939991,8,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","30","none","moderate","calm","excellent","2",2,2,1,1,3
"3427",437364.8985,6467154.584,"2013-08-07-S","2013-08-07-S-052","2013-08-07-S-052",-89,1795.954001,"8/7/2013",20130807,2013,219,"16:10:45","N","MultiOb",2,1,"Zuiderdam","Sara","Starboard","y",1,"n",0,234.403257,438402.3262,6466789.182,18.53508692,438391.687,6466780.336,290.0259916,1092.866069,55.62273457,"Lower Bay","Outside","Outside",-82,2134.547417,8,1,"G-Against","0-Parallel","BL-Blowing","30","none","moderate","calm","excellent","1",2,2,0,1,3
"3428",437351.883,6467112.996,"2013-08-07-S","2013-08-07-S-053","2013-08-07-S-052",-89,1807.038709,"8/7/2013",20130807,2013,219,"16:11:06","Y","MultiOb",1,2,"Zuiderdam","Sara","Starboard","n",1,"n",0,236.6035204,438231.6015,6466672.399,18.89336438,438220.6306,6466663.968,297.3330378,977.9309576,60.7295174,"Lower Bay","Outside","Outside",-86,2066.43925,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","30","none","moderate","calm","excellent","2",2,2,1,1,3
"3429",438408.6675,6491958.47,"2013-08-09-N","2013-08-09-N-019","2013-08-09-N-019",-107,1836.73202,"8/9/2013",20130809,2013,221,"15:39:26","N","MultiOb",2,1,"Zaandam","Nat","Starboard","y",1,"n",0,195.4253573,438105.5903,6495746.335,18.04759451,438103.2093,6495730.187,175.3699197,3784.065105,-20.05543758,"Middle Bay","Middle Bay","Middle Bay",-215,2019.138648,8,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","moderate","calm","good","1",2,2,0,1,3
"3430",438136.8509,6492003.493,"2013-08-09-N","2013-08-09-N-020","2013-08-09-N-019",-107,1568.406439,"8/9/2013",20130809,2013,221,"15:39:53","Y","MultiOb",1,2,"Zaandam","Nat","Starboard","y",1,"n",0,193.4588864,438042.7218,6495502.195,18.24201633,438040.8964,6495485.975,178.421701,3483.802954,-15.03718544,"Middle Bay","Middle Bay","Middle Bay",-223,1865.227542,8,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","good","2",2,2,1,1,3
"3431",437683.4949,6492715.878,"2013-08-09-N","2013-08-09-N-021","2013-08-09-N-021",-113,950.2786405,"8/9/2013",20130809,2013,221,"15:41:20","N","MultiOb",3,1,"Zaandam","Nat","Starboard","y",1,"n",0,186.1783025,437898.7346,6494704.206,18.11627502,437898.9795,6494687.885,186.2360678,1983.744757,0.057765284,"Lower Bay","Middle Bay","Middle Bay",-153,1500.549056,8,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","moderate","calm","good","1",2,3,0,1,4
"3432",437860.941,6492582.393,"2013-08-09-N","2013-08-09-N-022","2013-08-09-N-021",-112,1137.988012,"8/9/2013",20130809,2013,221,"15:42:06","N","MultiOb",2,2,"Zaandam","Nat","Starboard","y",1,"n",0,180.5314884,437876.7097,6494282.253,18.02063143,437878.5593,6494266.035,180.5995463,1683.73501,0.06805797,"Lower Bay","Middle Bay","Middle Bay",-132,1367.133434,8,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","good","2",2,3,1,1,4
"3433",437860.941,6492582.393,"2013-08-09-N","2013-08-09-N-022","2013-08-09-N-021",-112,1137.988012,"8/9/2013",20130809,2013,221,"15:42:06","N","MultiOb",2,2,"Zaandam","Nat","Starboard","y",1,"n",0,180.5314884,437876.7097,6494282.253,18.02063143,437878.5593,6494266.035,180.5995463,1683.73501,0.06805797,"Lower Bay","Middle Bay","Middle Bay",-132,1367.133434,8,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","good","2",2,3,0,2,4
"3434",438057.9631,6492475.579,"2013-08-09-N","2013-08-09-N-024","2013-08-09-N-021",-112,1349.572383,"8/9/2013",20130809,2013,221,"15:43:24","Y","MultiOb",1,3,"Zaandam","Nat","Starboard","n",1,"n",0,172.9799088,437923.7809,6493565.246,17.10840826,437927.7458,6493549.411,173.0858455,1081.699385,0.105936664,"Lower Bay","Middle Bay","Middle Bay",-128,1339.009525,8,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","good","2",2,3,0,2,4
"3435",437321.3963,6483992.291,"2013-08-09-N","2013-08-09-N-030","2013-08-09-N-030",-78,1495.749173,"8/9/2013",20130809,2013,221,"16:04:07","N","MultiOb",2,1,"Zaandam","Nat","Starboard","y",1,"y",13,174.255226,438270.5128,6485153.736,12.83690578,438274.1243,6485137.817,219.750124,1489.939662,45.49489805,"Lower Bay","Lower Bay","Lower Bay",-98,1913.622965,8,1,"U-Unsure","U-Unsure","DF-Dive-fluke-up","100","none","moderate","calm","good","2",2,2,0,2,3
"3436",437758.2112,6483885.682,"2013-08-09-N","2013-08-09-N-031","2013-08-09-N-030",-84,1762.675167,"8/9/2013",20130809,2013,221,"16:06:05","Y","MultiOb",1,2,"Zaandam","Nat","Starboard","n",1,"y",13,166.1337561,438412.9206,6484413.33,12.16017531,438418.7447,6484398.081,232.1980286,835.9766353,66.06427251,"Lower Bay","Lower Bay","Lower Bay",-92,2085.336948,8,1,"WT-With/To","45-45-degrees","DN-Dive-no-fluke","100","none","moderate","calm","good","3",2,2,1,2,3
"3437",440746.1116,6479713.859,"2013-08-10-N","2013-08-10-N-002","2013-08-10-N-002",-56,1931.705261,"8/10/2013",20130810,2013,222,"6:19:47","N","MultiOb",4,1,"Island Princess","Nat","Starboard","y",2,"y",13,314.0045121,441140.5156,6478905.05,8.318809614,441128.3369,6478914.032,334.4575809,886.4651031,20.45306881,"Lower Bay","Lower Bay","Lower Bay",-51,2324.956272,8,1,"GA-Ag/Away","45-45-degrees","DN-Dive-no-fluke","90","none","moderate","calm","excellent","3",2,4,0,3,5
"3438",440926.8509,6479563.712,"2013-08-10-N","2013-08-10-N-003","2013-08-10-N-002",-48,1914.102389,"8/10/2013",20130810,2013,222,"6:20:46","N","MultiOb",3,2,"Island Princess","Nat","Starboard","n",2,"y",13,315.3154808,440966.7644,6479076.623,7.870191253,440954.7944,6479085.881,356.6531593,478.6468989,41.33767847,"Lower Bay","Lower Bay","Lower Bay",-51,2275.866072,8,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","90","none","moderate","calm","excellent","1",2,4,1,3,5
"3439",440926.8509,6479563.712,"2013-08-10-N","2013-08-10-N-003","2013-08-10-N-002",-48,1914.102389,"8/10/2013",20130810,2013,222,"6:20:46","N","MultiOb",3,2,"Island Princess","Nat","Starboard","n",2,"y",13,315.3154808,440966.7644,6479076.623,7.870191253,440954.7944,6479085.881,356.6531593,478.6468989,41.33767847,"Lower Bay","Lower Bay","Lower Bay",-51,2275.866072,8,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","90","none","moderate","calm","excellent","1",2,4,0,1,5
"3440",440959.1556,6479512.9,"2013-08-10-N","2013-08-10-N-004","2013-08-10-N-002",-48,1930.902345,"8/10/2013",20130810,2013,222,"6:21:04","N","MultiOb",2,3,"Island Princess","Nat","Starboard","n",2,"y",13,316.3364928,440916.4823,6479128.614,7.665757976,440904.6792,6479138.084,8.269578077,378.7539179,51.9330853,"Lower Bay","Lower Bay","Lower Bay",-50,2261.303944,8,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent","1",2,4,0,1,5
"3441",441037.0342,6479483.321,"2013-08-10-N","2013-08-10-N-005","2013-08-10-N-002",-50,1904.443085,"8/10/2013",20130810,2013,222,"6:21:27","Y","MultiOb",1,4,"Island Princess","Nat","Starboard","n",2,"y",13,317.2607391,440854.6964,6479194.453,7.582698651,440843.0476,6479204.112,34.79054469,339.9826564,77.52980555,"Lower Bay","Lower Bay","Lower Bay",-54,2244.525082,8,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent","1",2,4,0,1,5
"3442",438245.9204,6481270.24,"2013-08-10-N","2013-08-10-N-006","2013-08-10-N-006",-44,767.6670949,"8/10/2013",20130810,2013,222,"6:22:58","N","MultiOb",2,1,"Island Princess","Nat","Starboard","y",2,"y",13,322.2333641,440634.4174,6479455.079,6.969888983,440623.6497,6479465.712,307.1959257,2984.948736,-15.03743838,"Lower Bay","Lower Bay","Lower Bay",-54,2195.749627,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","90","none","moderate","calm","excellent","2",2,2,0,2,3
"3443",438803.4968,6480501.386,"2013-08-10-N","2013-08-10-N-007","2013-08-10-N-006",-36,1445.616876,"8/10/2013",20130810,2013,222,"6:30:29","Y","MultiOb",1,2,"Island Princess","Nat","Starboard","n",2,"y",13,330.9307842,439865.9204,6480670.974,5.772919574,439856.8843,6480683.112,260.2119149,1068.94793,-70.71886931,"Lower Bay","Lower Bay","Lower Bay",-67,2133.21023,8,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent","1",2,2,1,2,3
"3444",435990.6958,6490999.035,"2013-08-10-N","2013-08-10-N-009","2013-08-10-N-009",-82,655.5092718,"8/10/2013",20130810,2013,222,"6:58:58","N","MultiOb",5,1,"Island Princess","Nat","Starboard","y",3,"n",0,354.3537375,438284.4935,6487127.573,9.215314899,438281.0274,6487142.304,329.2959164,4485.532181,-25.05782111,"Lower Bay","Lower Bay","Lower Bay",-97,2066.387793,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","strong","calm","excellent","2",2,5,0,2,6
"3445",436385.3633,6490791.352,"2013-08-10-N","2013-08-10-N-011","2013-08-10-N-009",-53,889.6865759,"8/10/2013",20130810,2013,222,"7:05:21","N","MultiOb",3,3,"Island Princess","Nat","Starboard","y",3,"n",0,356.3162111,438112.0203,6488983.485,10.09332712,438109.0607,6488998.325,316.1293917,2487.182529,-40.18681936,"Lower Bay","Middle Bay","Middle Bay",-98,3207.495637,8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","none","strong","calm","excellent","3",2,5,1,2,6
"3446",436385.3633,6490791.352,"2013-08-10-N","2013-08-10-N-011","2013-08-10-N-009",-53,889.6865759,"8/10/2013",20130810,2013,222,"7:05:21","N","MultiOb",3,3,"Island Princess","Nat","Starboard","y",3,"n",0,356.3162111,438112.0203,6488983.485,10.09332712,438109.0607,6488998.325,316.1293917,2487.182529,-40.18681936,"Lower Bay","Middle Bay","Middle Bay",-98,3207.495637,8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","none","strong","calm","excellent","3",2,5,0,3,6
"3447",436957.7395,6489839.225,"2013-08-10-N","2013-08-10-N-012","2013-08-10-N-009",-84,1960.200742,"8/10/2013",20130810,2013,222,"7:07:00","N","MultiOb",2,4,"Island Princess","Nat","Starboard","n",3,"n",0,356.6106182,438078.8035,6489504.795,10.6066675,438075.9202,6489519.651,285.9498591,1162.951294,-70.66075917,"Lower Bay","Middle Bay","Middle Bay",-95,2812.892148,8,1,"G-Against","0-Parallel","DN-Dive-no-fluke","100","none","strong","calm","excellent","3",2,5,0,3,6
"3448",436974.3201,6489766.004,"2013-08-10-N","2013-08-10-N-013","2013-08-10-N-009",-84,2034.779533,"8/10/2013",20130810,2013,222,"7:07:58","Y","MultiOb",1,5,"Island Princess","Nat","Starboard","n",3,"n",0,356.8961763,438061.5978,6489824.962,10.84463579,438058.7886,6489839.831,266.1054854,1086.978496,-90.79069087,"Lower Bay","Middle Bay","Middle Bay",-95,2558.89156,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","strong","calm","excellent","2",2,5,1,3,6
"3449",428696.9305,6508227.842,"2013-08-10-N","2013-08-10-N-016","2013-08-10-N-016",-335,3509.481433,"8/10/2013",20130810,2013,222,"7:47:01","N","MultiOb",3,1,"Island Princess","Nat","Starboard","y",1,"n",0,321.728167,429316.2393,6507442.868,18.17799602,429305.3782,6507453.406,321.8445195,984.8658965,0.116352529,"Middle Bay","Middle Bay","Middle Bay",-295,2780.395395,8,1,"WA-With/Aw","45-45-degrees","BL-Blowing","100","none","strong","calm","excellent","1",1,3,0,1,3
"3450",428795.6871,6508231.698,"2013-08-10-N","2013-08-10-N-017","2013-08-10-N-016",-335,3521.056602,"8/10/2013",20130810,2013,222,"7:47:35","N","MultiOb",2,2,"Island Princess","Nat","Starboard","n",1,"n",0,319.5240961,429117.6351,6507684.613,17.82217226,429106.3768,6507694.725,329.9465688,620.3776384,10.42247275,"Middle Bay","Middle Bay","Middle Bay",-322,2993.174387,8,1,"A-Away","90-Perpendicular","BL-Blowing","100","none","strong","calm","excellent","1",1,3,0,1,3
"3451",428772.5041,6508314.121,"2013-08-10-N","2013-08-10-N-018","2013-08-10-N-016",-370,3601.12148,"8/10/2013",20130810,2013,222,"7:48:13","Y","MultiOb",1,3,"Island Princess","Nat","Starboard","n",1,"n",0,317.1920956,428894.1185,6507935.516,17.13299514,428882.4581,6507945.161,343.4053687,384.9947639,26.21327305,"Middle Bay","Middle Bay","Middle Bay",-335,3228.87333,8,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","100","none","strong","calm","excellent","1",1,3,0,1,3
"3452",434346.3297,6501930.617,"2013-08-10-N","2013-08-10-N-032","2013-08-10-N-032",-238,3847.391096,"8/10/2013",20130810,2013,222,"14:03:11","N","MultiOb",3,1,"Island Princess","Nat","Starboard","y",5,"n",0,140.8447942,430863.3266,6505517.874,19.03060111,430874.3488,6505507.506,135.8526682,4984.85559,-4.992126019,"Middle Bay","Middle Bay","Middle Bay",-312,1993.46106,8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","10","none","moderate","calm","good","3",3,3,0,3,5
"3453",434524.5343,6501129.606,"2013-08-10-N","2013-08-10-N-033","2013-08-10-N-032",-260,3508.789779,"8/10/2013",20130810,2013,222,"14:08:53","N","MultiOb",2,2,"Island Princess","Nat","Starboard","y",5,"n",0,145.5232658,432843.087,6502842.05,18.88374534,432853.2268,6502830.817,135.5080073,2384.823952,-10.01525855,"Middle Bay","Middle Bay","Middle Bay",-317,3249.993502,8,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","moderate","calm","good","1",3,3,1,3,5
"3454",434524.5343,6501129.606,"2013-08-10-N","2013-08-10-N-033","2013-08-10-N-032",-260,3508.789779,"8/10/2013",20130810,2013,222,"14:08:53","N","MultiOb",2,2,"Island Princess","Nat","Starboard","y",5,"n",0,145.5232658,432843.087,6502842.05,18.88374534,432853.2268,6502830.817,135.5080073,2384.823952,-10.01525855,"Middle Bay","Middle Bay","Middle Bay",-317,3249.993502,8,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","moderate","calm","good","1",3,3,0,1,5
"3455",434537.7846,6500993.025,"2013-08-10-N","2013-08-10-N-034","2013-08-10-N-032",-298,3452.159253,"8/10/2013",20130810,2013,222,"14:09:41","Y","MultiOb",1,3,"Island Princess","Nat","Starboard","n",5,"n",0,145.7126357,433102.2135,6502464.759,18.85785447,433112.3161,6502453.492,135.6948051,2040.814476,-10.01783061,"Middle Bay","Middle Bay","Middle Bay",-316,3446.195541,8,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","10","none","moderate","calm","good","2",3,3,1,1,5
