"","X","cruise_event_ID","unique_event_ID","same_whale_ID","event_date","CPA","ob_type","ob_order_CPA","ob_order_time","year","ship","observer","observer_location","approx","species","count","IS_WW","WW_Speed","LAT","LONG","Y_PROJ","X_PROJ","NDateS","NDateD","waypoint_ID","DateD","TimeD","DateTime","DateTxt","TimeTxt","track_ID","vessel_azimuth","X_GPS_UTM","Y_GPS_UTM","ship_speed","X_ship_UTM","Y_ship_UTM","X_whale_UTM","Y_whale_UTM","ship_whale_azimuth","ship_whale_dist","ship_whale_bearing","subarea_1","subarea_2","subarea_3","ship_depth_m","ship_dist_shore_m","whale_depth_m","whale_dist_shore_m","radio_comm","radio_contact","radio_by","radio_resp","radio_time","radio_y_n","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","shape_fn","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"1363",2659,"2009-09-20-K","2009-09-20-K-014","2009-09-20-K-013","9/20/2009","N","MultiOb",3,2,2009,"Volendam","Karin","Port","y","humpback whale",1,"y",13,58.48730505,-136.0522199,58.48730505,-136.0522199,"9/20/2009","9/20/2009",2270,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:12:19",154587,341.1267109,438652.8934,6483445.683,9.613715865,438651.936,6483454.666,438402.2351,6485429.848,352.794932,1990.902758,11.66822119,"Lower Bay","Lower Bay","Lower Bay",-88,2413.010228,-98,1695.399073,"","","","","","",9,0,"A-Away","90-Perpendicular","BL-Blowing","100","none","light","3'","excellent",NA,"1",2,4,0,1,5
"1364",2660,"2009-09-20-K","2009-09-20-K-015","2009-09-20-K-013","9/20/2009","N","MultiOb",2,3,2009,"Volendam","Karin","Port","y","humpback whale",1,"y",13,58.49123625,-136.0547382,58.49123625,-136.0547382,"9/20/2009","9/20/2009",2271,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:13:51",154605,343.1608695,438512.9449,6483885.658,9.932275549,438512.307,6483894.669,438194.2051,6485657.139,349.7690314,1790.946106,6.608161871,"Lower Bay","Lower Bay","Lower Bay",-89,2302.64381,-98,1885.919098,"","","","","","",9,0,"A-Away","90-Perpendicular","BL-Blowing","100","none","light","3'","excellent",NA,"1",2,4,0,1,5
"1365",2661,"2009-09-20-K","2009-09-20-K-016","2009-09-20-K-013","9/20/2009","Y","MultiOb",1,4,2009,"Volendam","Karin","Port","n","humpback whale",1,"y",13,58.49450125,-136.0567148,58.49450125,-136.0567148,"9/20/2009","9/20/2009",2272,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:15:05",154620,345.3734483,438403.4381,6484250.971,10.12176339,438403.1486,6484260,438191.3852,6484859.904,340.5571821,636.1822693,-4.816266229,"Lower Bay","Lower Bay","Lower Bay",-92,2141.655275,-95,2037.287278,"","","","","","",9,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","none","light","3'","excellent",NA,"2",2,4,1,1,5
"1366",2662,"2009-09-20-K","2009-09-20-K-017","2009-09-20-K-017","9/20/2009","N","MultiOb",3,1,2009,"Volendam","Karin","Port","y","humpback whale",1,"y",13,58.49754774,-136.0579989,58.49754774,-136.0579989,"9/20/2009","9/20/2009",2273,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:16:11",154633,349.560008,438333.931,6484591.324,10.36843675,438334.3015,6484600.351,437972.3533,6485523.527,338.5914303,991.595247,-10.96857764,"Lower Bay","Lower Bay","Lower Bay",-92,2013.876108,-96,1830.438039,"","","","","","",9,0,"WT-With/To","45-45-degrees","BL-Blowing","100","none","light","3'","excellent",NA,"1",2,3,0,1,4
"1367",2663,"2009-09-20-K","2009-09-20-K-018","2009-09-20-K-017","9/20/2009","Y","MultiOb",1,2,2009,"Volendam","Karin","Port","y","humpback whale",1,"y",13,58.50054796,-136.0590853,58.50054796,-136.0590853,"9/20/2009","9/20/2009",2274,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:17:14",154646,350.4626174,438275.8789,6484926.346,10.51395821,438276.3915,6484935.365,437960.7892,6485661.505,336.5087751,791.7599061,-13.95384227,"Lower Bay","Lower Bay","Lower Bay",-95,1931.945739,-96,1810.495771,"","","","","","",9,0,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","light","3'","excellent",NA,"2",2,3,1,1,4
"1368",2663,"2009-09-20-K","2009-09-20-K-018","2009-09-20-K-017","9/20/2009","Y","MultiOb",1,2,2009,"Volendam","Karin","Port","y","humpback whale",1,"y",13,58.50054796,-136.0590853,58.50054796,-136.0590853,"9/20/2009","9/20/2009",2274,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:17:14",154646,350.4626174,438275.8789,6484926.346,10.51395821,438276.3915,6484935.365,437960.7892,6485661.505,336.5087751,791.7599061,-13.95384227,"Lower Bay","Lower Bay","Lower Bay",-95,1931.945739,-96,1810.495771,"","","","","","",9,0,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","light","3'","excellent",NA,"2",2,3,0,2,4
"1369",2664,"2009-09-20-K","2009-09-20-K-019","2009-09-20-K-017","9/20/2009","N","MultiOb",2,3,2009,"Volendam","Karin","Port","n","humpback whale",1,"y",13,58.50205611,-136.0596201,58.50205611,-136.0596201,"9/20/2009","9/20/2009",2275,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:17:45",154652,350.5660603,438247.3624,6485094.744,10.66257567,438247.8913,6485103.763,437925.5744,6485845.532,336.5138663,808.7704146,-14.05219402,"Lower Bay","Lower Bay","Lower Bay",-98,1911.794992,-96,1779.034113,"","","","","","",9,0,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","light","3'","excellent",NA,"2",2,3,0,2,4
"1370",2665,"2009-09-20-K","2009-09-20-K-020","2009-09-20-K-020","9/20/2009","N","MultiOb",3,1,2009,"Volendam","Karin","Port","y","humpback whale",1,"y",13,58.52186054,-136.0610388,58.52186054,-136.0610388,"9/20/2009","9/20/2009",2276,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:24:10",154729,3.73212275,438199.5095,6487300.944,11.12543162,438202.0787,6487309.605,438192.5284,6489300.867,359.7252057,1991.284781,-4.006917007,"Lower Bay","Lower Bay","Lower Bay",-97,2165.028447,-95,3037.359414,"","","","","","",9,0,"G-Against","0-Parallel","RE-Resting","100","light","moderate","3'","excellent",NA,"5",2,4,0,5,6
"1371",2666,"2009-09-20-K","2009-09-20-K-021","2009-09-20-K-020","9/20/2009","N","MultiOb",4,2,2009,"Volendam","Karin","Port","y","humpback whale",1,"y",13,58.52478373,-136.0607621,58.52478373,-136.0607621,"9/20/2009","9/20/2009",2277,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:25:06",154740,3.602621572,438220.7633,6487626.139,11.50148074,438223.3129,6487634.806,438178.8798,6489625.635,358.7214338,1991.325447,-4.881187759,"Lower Bay","Lower Bay","Middle Bay",-96,2306.155422,-93,2779.210893,"","","","","","",9,0,"T-Toward","90-Perpendicular","RE-Resting","100","light","moderate","3'","excellent",NA,"5",2,4,0,5,6
"1372",2667,"2009-09-20-K","2009-09-20-K-022","2009-09-20-K-020","9/20/2009","N","MultiOb",2,3,2009,"Volendam","Karin","Port","n","humpback whale",1,"n",0,58.52977582,-136.0603386,58.52977582,-136.0603386,"9/20/2009","9/20/2009",2278,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:26:38",154759,3.165119038,438254.2026,6488181.537,12.14913813,438256.686,6488190.223,438122.1168,6489227.104,352.605331,1045.576672,-10.55978805,"Lower Bay","Middle Bay","Middle Bay",-97,2554.934522,-95,3053.934684,"","","","","","",9,0,"A-Away","90-Perpendicular","BL-Blowing","100","light","moderate","3'","excellent",NA,"1",2,4,1,5,6
"1373",2667,"2009-09-20-K","2009-09-20-K-022","2009-09-20-K-020","9/20/2009","N","MultiOb",2,3,2009,"Volendam","Karin","Port","n","humpback whale",1,"n",0,58.52977582,-136.0603386,58.52977582,-136.0603386,"9/20/2009","9/20/2009",2278,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:26:38",154759,3.165119038,438254.2026,6488181.537,12.14913813,438256.686,6488190.223,438122.1168,6489227.104,352.605331,1045.576672,-10.55978805,"Lower Bay","Middle Bay","Middle Bay",-97,2554.934522,-95,3053.934684,"","","","","","",9,0,"A-Away","90-Perpendicular","BL-Blowing","100","light","moderate","3'","excellent",NA,"1",2,4,0,1,6
"1374",2668,"2009-09-20-K","2009-09-20-K-024","2009-09-20-K-020","9/20/2009","Y","MultiOb",1,4,2009,"Volendam","Karin","Port","n","humpback whale",1,"n",0,58.53536521,-136.0599176,58.53536521,-136.0599176,"9/20/2009","9/20/2009",2280,"9/20/2009","1/0/1900","9/20/2009",20090920,"07:28:14",154778,3.090730091,438288.5382,6488803.438,13.11742429,438291.0103,6488812.127,438042.2569,6489105.409,319.6962817,384.5675654,-43.39444834,"Lower Bay","Middle Bay","Middle Bay",-98,2903.462316,-98,3108.355919,"","","","","","",9,0,"GA-Ag/Away","45-45-degrees","RE-Resting","100","light","moderate","3'","excellent",NA,"5",2,4,1,1,6
"1375",2677,"2009-09-21-N","2009-09-21-N-010","2009-09-21-N-010","9/21/2009","N","MultiOb",3,1,2009,"Zaandam","Nat","Starboard","y","humpback whale",1,"n",0,58.56551232,-136.0604753,58.56551232,-136.0604753,"9/21/2009","9/21/2009",3765,"9/21/2009","1/0/1900","9/21/2009",20090921,"07:52:05",470863,359.0029324,438309.0703,6492160.351,15.07493998,438307.806,6492175.531,436681.7688,6496355.785,338.7449343,4485.3669,-20.25799812,"Lower Bay","Middle Bay","Middle Bay",-107,1642.29571,-209,1009.956975,"","","","","","",9,0,"U-Unsure","U-Unsure","BL-Blowing","100","light","moderate","1'","good",NA,"1",2,3,0,1,4
"1376",2678,"2009-09-21-N","2009-09-21-N-012","2009-09-21-N-010","9/21/2009","N","MultiOb",2,2,2009,"Zaandam","Nat","Starboard","y","humpback whale",1,"n",0,58.59279659,-136.06916,58.59279659,-136.06916,"9/21/2009","9/21/2009",3767,"9/21/2009","1/0/1900","9/21/2009",20090921,"07:58:18",470937,348.9631264,437852.2627,6495206.041,16.73515267,437848.3713,6495220.768,437437.9372,6496332.144,339.7306837,1184.741835,-9.232442683,"Lower Bay","Middle Bay","Middle Bay",-198,1602.15878,-239,1696.003342,"","","","","","",9,0,"A-Away","90-Perpendicular","BL-Blowing","100","light","moderate","1'","good",NA,"1",2,3,0,1,4
"1377",2679,"2009-09-21-N","2009-09-21-N-013","2009-09-21-N-010","9/21/2009","Y","MultiOb",1,3,2009,"Zaandam","Nat","Starboard","n","humpback whale",1,"n",0,58.59721787,-136.0709187,58.59721787,-136.0709187,"9/21/2009","9/21/2009",3768,"9/21/2009","1/0/1900","9/21/2009",20090921,"07:59:16",470949,348.5138209,437757.8886,6495699.912,16.74327832,437753.8818,6495714.609,437637.6866,6496255.868,347.8838914,553.5915652,-0.629929533,"Middle Bay","Middle Bay","Middle Bay",-223,1712.785199,-236,1832.317989,"","","","","","",9,0,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","light","moderate","1'","good",NA,"3",2,3,1,1,4
"1378",2683,"2009-09-21-N","2009-09-21-N-052","2009-09-21-N-052","9/21/2009","N","MultiOb",3,1,2009,"Zaandam","Nat","Starboard","n","humpback whale",2,"n",0,58.57276157,-136.0663442,58.57276157,-136.0663442,"9/21/2009","9/21/2009",3807,"9/21/2009","1/0/1900","9/21/2009",20090921,"15:54:18",476649,178.9057474,437980.4945,6492972.848,19.77100131,437981.7846,6492957.67,437827.875,6492351.493,194.2464665,625.4109095,15.34071914,"Lower Bay","Middle Bay","Middle Bay",-119,1248.928515,-112,1133.461012,"","","","","","",9,0,"T-Toward","90-Perpendicular","BL-Blowing","100","light","moderate","calm","good",NA,"1",2,3,0,1,4
"1379",2684,"2009-09-21-N","2009-09-21-N-053","2009-09-21-N-052","9/21/2009","N","MultiOb",2,2,2009,"Zaandam","Nat","Starboard","n","humpback whale",2,"n",0,58.57087824,-136.0662062,58.57087824,-136.0662062,"9/21/2009","9/21/2009",3808,"9/21/2009","1/0/1900","9/21/2009",20090921,"15:54:39",476653,178.5645141,437985.1933,6492763.041,19.77926655,437986.5738,6492747.871,437865.3235,6492366.013,197.6160648,400.6457557,19.0515507,"Lower Bay","Middle Bay","Middle Bay",-119,1243.389505,-112,1166.69573,"","","","","","",9,0,"T-Toward","90-Perpendicular","BL-Blowing","100","light","moderate","calm","good",NA,"1",2,3,0,1,4
"1380",2685,"2009-09-21-N","2009-09-21-N-054","2009-09-21-N-052","9/21/2009","Y","MultiOb",1,3,2009,"Zaandam","Nat","Starboard","n","humpback whale",2,"n",0,58.56840952,-136.0659829,58.56840952,-136.0659829,"9/21/2009","9/21/2009",3809,"9/21/2009","1/0/1900","9/21/2009",20090921,"15:55:06",476659,177.8207666,437993.8162,6492487.982,19.75855752,437995.3935,6492472.831,437918.5269,6492351.031,212.2556,144.0266128,34.43483343,"Lower Bay","Middle Bay","Middle Bay",-112,1277.535769,-112,1221.880005,"","","","","","",9,0,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","light","moderate","calm","good",NA,"3",2,3,1,1,4
"1381",2688,"2009-09-23-N","2009-09-23-N-003","2009-09-23-N-003","9/23/2009","N","MultiOb",2,1,2009,"Zuiderdam","Nat","Starboard","n","humpback whale",1,"y",13,58.48926835,-136.0530779,58.48926835,-136.0530779,"9/23/2009","9/23/2009",3816,"9/23/2009","1/0/1900","9/23/2009",20090923,"07:23:17",477096,343.8749949,438606.2948,6483665.047,9.936190211,438601.6403,6483677.546,438052.1599,6483692.149,271.5223041,549.6743918,-72.35269088,"Lower Bay","Lower Bay","Lower Bay",-89,2399.241382,-84,1943.933776,"","","","","","",9,0,"T-Toward","90-Perpendicular","SA-Surface-active","100","heavy","strong","1'","poor",NA,"6",1,2,0,6,2
"1382",2689,"2009-09-23-N","2009-09-23-N-004","2009-09-23-N-003","9/23/2009","Y","MultiOb",1,2,2009,"Zuiderdam","Nat","Starboard","n","humpback whale",1,"y",13,58.49083987,-136.0539813,58.49083987,-136.0539813,"9/23/2009","9/23/2009",3817,"9/23/2009","1/0/1900","9/23/2009",20090923,"07:23:53",477103,344.0045547,438556.3741,6483840.835,10.07523363,438551.7479,6483853.345,438105.8166,6483726.827,254.160482,463.5315471,-89.84407269,"Lower Bay","Lower Bay","Lower Bay",-89,2303.710572,-87,2006.761323,"","","","","","",9,0,"T-Toward","90-Perpendicular","SA-Surface-active","100","heavy","strong","1'","poor",NA,"6",1,2,0,6,2
"1383",2691,"2009-09-23-N","2009-09-23-N-039","2009-09-23-N-039","9/23/2009","N","MultiOb",2,1,2009,"Zuiderdam","Nat","Starboard","y","humpback whale",2,"n",0,58.55400464,-136.066052,58.55400464,-136.066052,"9/23/2009","9/23/2009",3852,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:36:16",483012,181.7195925,437964.3321,6490884.29,18.13836308,437964.9325,6490870.966,438335.2612,6490412.924,141.0443802,589.0216021,-40.67521232,"Lower Bay","Middle Bay","Middle Bay",-83,1835.474833,-50,2384.682297,"","","","","","",9,0,"W-With","0-Parallel","RE-Resting","100","light","moderate","1'","good",NA,"5",1,2,0,5,2
"1384",2692,"2009-09-23-N","2009-09-23-N-040","2009-09-23-N-039","9/23/2009","Y","MultiOb",1,2,2009,"Zuiderdam","Nat","Starboard","n","humpback whale",2,"n",0,58.54982793,-136.0661711,58.54982793,-136.0661711,"9/23/2009","9/23/2009",3853,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:37:07",483022,181.677532,437950.0183,6490419.391,17.61656023,437950.6285,6490406.067,438403.6143,6490180.237,116.497983,506.1576105,-65.17954893,"Lower Bay","Middle Bay","Middle Bay",-84,2075.188514,-84,2572.493845,"","","","","","",9,0,"W-With","0-Parallel","RE-Resting","100","light","moderate","1'","good",NA,"5",1,2,0,5,2
"1385",2693,"2009-09-23-N","2009-09-23-N-041","2009-09-23-N-041","9/23/2009","N","MultiOb",2,1,2009,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"n",0,58.5286586,-136.065102,58.5286586,-136.065102,"9/23/2009","9/23/2009",3854,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:41:51",483079,176.8634978,437974.86,6488061.541,14.8268763,437976.5862,6488048.316,437184.4658,6486786.766,212.1244895,1489.618386,35.26099176,"Lower Bay","Middle Bay","Middle Bay",-97,2692.355474,-81,1340.899573,"","","","","","",9,0,"T-Toward","90-Perpendicular","BL-Blowing","100","light","moderate","1'","good",NA,"1",2,2,0,1,3
"1386",2694,"2009-09-23-N","2009-09-23-N-042","2009-09-23-N-041","9/23/2009","Y","MultiOb",1,2,2009,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"y",13,58.51910122,-136.0634728,58.51910122,-136.0634728,"9/23/2009","9/23/2009",3855,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:44:16",483108,173.9284426,438052.8833,6486995.981,13.78227318,438055.2844,6486982.861,437906.7892,6487026.501,286.3771816,154.7750402,112.448739,"Lower Bay","Lower Bay","Lower Bay",-96,2179.339032,-96,2097.543642,"","","","","","",9,0,"G-Against","0-Parallel","DF-Dive-fluke-up","100","light","moderate","1'","good",NA,"2",2,2,1,1,3
"1387",2695,"2009-09-23-N","2009-09-23-N-043","2009-09-23-N-043","9/23/2009","N","MultiOb",3,1,2009,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"y",13,58.50822251,-136.0611826,58.50822251,-136.0611826,"9/23/2009","9/23/2009",3856,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:47:16",483144,171.6907104,438167.1527,6485782.707,12.46790959,438170.0643,6485769.691,437861.1896,6483806.306,188.9403485,1987.532494,17.24963816,"Lower Bay","Lower Bay","Lower Bay",-98,1904.492017,-84,1794.42207,"","","","","","",9,0,"T-Toward","90-Perpendicular","RE-Resting","100","light","moderate","1'","good",NA,"5",2,3,0,5,4
"1388",2696,"2009-09-23-N","2009-09-23-N-044","2009-09-23-N-043","9/23/2009","N","MultiOb",2,2,2009,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"y",13,58.50412963,-136.059694,58.50412963,-136.059694,"9/23/2009","9/23/2009",3857,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:48:29",483159,168.4718953,438246.6951,6485325.664,11.90537547,438250.3329,6485312.832,438056.7042,6483938.697,188.0207112,1387.710519,19.54881588,"Lower Bay","Lower Bay","Lower Bay",-98,1864.903408,-87,2020.042162,"","","","","","",9,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","light","moderate","1'","good",NA,"2",2,3,1,5,4
"1389",2696,"2009-09-23-N","2009-09-23-N-044","2009-09-23-N-043","9/23/2009","N","MultiOb",2,2,2009,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"y",13,58.50412963,-136.059694,58.50412963,-136.059694,"9/23/2009","9/23/2009",3857,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:48:29",483159,168.4718953,438246.6951,6485325.664,11.90537547,438250.3329,6485312.832,438056.7042,6483938.697,188.0207112,1387.710519,19.54881588,"Lower Bay","Lower Bay","Lower Bay",-98,1864.903408,-87,2020.042162,"","","","","","",9,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","light","moderate","1'","good",NA,"2",2,3,0,2,4
"1390",2697,"2009-09-23-N","2009-09-23-N-045","2009-09-23-N-043","9/23/2009","Y","MultiOb",1,3,2009,"Zuiderdam","Nat","Starboard","n","humpback whale",1,"y",13,58.49602047,-136.0543146,58.49602047,-136.0543146,"9/23/2009","9/23/2009",3858,"9/23/2009","1/0/1900","9/23/2009",20090923,"15:51:11",483191,161.3971412,438545.9964,6484417.913,11.2661285,438551.1869,6484405.627,438537.482,6483808.157,181.3140324,597.6271642,19.91689124,"Lower Bay","Lower Bay","Lower Bay",-92,1935.764845,-89,2346.017962,"","","","","","",9,0,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","light","moderate","1'","good",NA,"2",2,3,0,2,4
"1391",2698,"2009-09-28-K","2009-09-28-K-007","2009-09-28-K-007","9/28/2009","N","MultiOb",4,1,2009,"Zaandam","Karin","Starboard","y","humpback whale",1,"y",13,58.46598803,-136.0375419,58.46598803,-136.0375419,"9/28/2009","9/28/2009",2309,"9/28/2009","1/0/1900","9/28/2009",20090928,"07:19:57",158609,330.1309587,439471.9752,6481059.086,13.17594252,439462.671,6481071.271,438197.1999,6481849.48,301.589695,1485.606518,-28.54126375,"Lower Bay","Lower Bay","Lower Bay",-73,2018.216474,-61,970.4502696,"","","","","","",9,0,"T-Toward","90-Perpendicular","BL-Blowing","90","none","light","2'","excellent",NA,"1",2,4,0,1,5
"1392",2699,"2009-09-28-K","2009-09-28-K-008","2009-09-28-K-007","9/28/2009","N","MultiOb",3,2,2009,"Zaandam","Karin","Starboard","y","humpback whale",1,"y",13,58.46784462,-136.0396458,58.46784462,-136.0396458,"9/28/2009","9/28/2009",2310,"9/28/2009","1/0/1900","9/28/2009",20090928,"07:20:32",158616,331.0811612,439352.4437,6481267.682,13.23667299,439343.3428,6481280.019,438417.3112,6482019.548,308.610844,1185.089317,-22.47031719,"Lower Bay","Lower Bay","Lower Bay",-77,1898.285097,-60,1248.59887,"","","","","","",9,0,"T-Toward","90-Perpendicular","BL-Blowing","90","none","light","2'","excellent",NA,"1",2,4,0,1,5
"1393",2700,"2009-09-28-K","2009-09-28-K-009","2009-09-28-K-007","9/28/2009","N","MultiOb",2,3,2009,"Zaandam","Karin","Starboard","n","humpback whale",1,"y",13,58.47052272,-136.0423497,58.47052272,-136.0423497,"9/28/2009","9/28/2009",2311,"9/28/2009","1/0/1900","9/28/2009",20090928,"07:21:21",158626,335.1823631,439199.3433,6481568.286,13.35514318,439191.1481,6481581.242,438718.6339,6481954.786,308.3279396,602.3324652,-26.85442349,"Lower Bay","Lower Bay","Lower Bay",-80,1783.376519,-79,1465.47237,"","","","","","",9,0,"T-Toward","90-Perpendicular","BL-Blowing","90","none","light","2'","excellent",NA,"1",2,4,0,1,5
"1394",2701,"2009-09-28-K","2009-09-28-K-010","2009-09-28-K-007","9/28/2009","Y","MultiOb",1,4,2009,"Zaandam","Karin","Starboard","n","humpback whale",2,"y",13,58.47360768,-136.0449181,58.47360768,-136.0449181,"9/28/2009","9/28/2009",2312,"9/28/2009","1/0/1900","9/28/2009",20090928,"07:22:16",158637,339.7807639,439054.8707,6481914.07,13.39544217,439047.7406,6481927.642,438836.8206,6482049.266,299.9694204,243.4744413,-39.81134349,"Lower Bay","Lower Bay","Lower Bay",-83,1750.529126,-79,1614.730811,"","","","","","",9,0,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","90","none","light","2'","excellent",NA,"2",2,4,1,1,5
"1395",2704,"2009-09-28-K","2009-09-28-K-016","2009-09-28-K-016","9/28/2009","N","MultiOb",3,1,2009,"Zaandam","Karin","Starboard","n","humpback whale",1,"y",13,58.48796546,-136.05206,58.48796546,-136.05206,"9/28/2009","9/28/2009",2318,"9/28/2009","1/0/1900","9/28/2009",20090928,"07:26:33",158688,347.8282967,438663.3637,6483519.063,11.81451053,438658.2039,6483533.499,438028.3464,6484067.195,310.2755267,825.5613292,-37.55277002,"Lower Bay","Lower Bay","Lower Bay",-89,2447.738093,-87,2036.923731,"","","","","","",9,0,"A-Away","90-Perpendicular","BL-Blowing","90","none","light","2'","excellent",NA,"1",2,3,0,1,4
"1396",2705,"2009-09-28-K","2009-09-28-K-017","2009-09-28-K-016","9/28/2009","N","MultiOb",2,2,2009,"Zaandam","Karin","Starboard","n","humpback whale",1,"y",13,58.48907867,-136.0525711,58.48907867,-136.0525711,"9/28/2009","9/28/2009",2319,"9/28/2009","1/0/1900","9/28/2009",20090928,"07:26:54",158692,347.1229506,438635.5115,6483643.467,11.80588302,438630.1743,6483657.839,438043.5911,6484054.862,304.0917399,708.3131549,-43.03121074,"Lower Bay","Lower Bay","Lower Bay",-89,2395.788329,-87,2046.612665,"","","","","","",9,0,"A-Away","90-Perpendicular","BL-Blowing","90","none","light","2'","excellent",NA,"1",2,3,0,1,4
